title,link,sentiment
바이비트 사태에 코인시장 충격...이더리움·리플 10% 폭락,https:///n.news.naver.com/article/366/0001056415?ntype=RANKING,중립
[연금의 고수] ‘13월의 월급’ 받았다면… 강제저축으로 노후 대비하세요,https:///n.news.naver.com/article/366/0001056406?ntype=RANKING,중립
"두산, 엔비디아 품질 검증 또 뚫을까… 전자 사업 증설 검토",https:///n.news.naver.com/article/366/0001056399?ntype=RANKING,중립
與野 모두 약속한 ‘초등생 사교육비 세액공제’에 정부는 ‘냉랭’… 그 이유는,https:///n.news.naver.com/article/366/0001056402?ntype=RANKING,중립
“이 같은 사랑 느껴본 적 없다”… 동성 결혼한 샘 올트먼 득남,https:///n.news.naver.com/article/366/0001056194?ntype=RANKING,중립
"""10만원짜리 서비스가 공짜래""…입소문 나자 외국인도 몰렸다, 뭐길래?",https:///n.news.naver.com/article/011/0004454159?ntype=RANKING,중립
"백종원, 감귤 1개로 맥주 750캔 만들었다…'빽햄'→'브라질산 닭' 이어 또 논란",https:///n.news.naver.com/article/011/0004454291?ntype=RANKING,중립
"""'우리' 동기 모여라"" 입사 15년 만에 '단톡방' 만들었다는 은행, 이유는?",https:///n.news.naver.com/article/011/0004454303?ntype=RANKING,중립
"김건희-명태균 통화 육성 첫 공개…金 ""당선인 뜻, 잘 될 것""",https:///n.news.naver.com/article/011/0004454337?ntype=RANKING,중립
"尹 오늘 최후진술…""한강 피바다""""국힘 해체"" 극단으로",https:///n.news.naver.com/article/011/0004454324?ntype=RANKING,중립
[박순찬의 장도리 카툰] 계몽 걱정,https:///n.news.naver.com/article/047/0002463716?ntype=RANKING,중립
"""그 집은 장례 치르고 살림 나아졌어"" 농담 나왔던 까닭",https:///n.news.naver.com/article/047/0002463705?ntype=RANKING,중립
"25만원 민생지원금, 논쟁 그만하고 이렇게 하자",https:///n.news.naver.com/article/047/0002463710?ntype=RANKING,중립
"'윤잘알'에게 물었다, 윤석열의 최후진술은?",https:///n.news.naver.com/article/047/0002463711?ntype=RANKING,중립
"[손병관의 뉴스프레소] 계엄군 철수, 윤석열 아닌 지휘관들의 독자 판단이었다",https:///n.news.naver.com/article/047/0002463715?ntype=RANKING,중립
리사 나오자 '예약률 500%' 대박 났다…美 관광객 급증한 이곳,https:///n.news.naver.com/article/025/0003422793?ntype=RANKING,중립
"""월 50만원이면 숙식 가능""…대학생들, 원룸 빼고 달려가는 곳",https:///n.news.naver.com/article/025/0003422879?ntype=RANKING,중립
"[단독] 사전투표지 외부서 위조? ""잉크·재질 보니 위조 아니다""",https:///n.news.naver.com/article/025/0003422884?ntype=RANKING,중립
"""계엄군, 국회 왜 갔나"" 12번 물었다, 헌재 질문으로 본 尹탄핵심판",https:///n.news.naver.com/article/025/0003422876?ntype=RANKING,중립
"'쾅' 순간 아들 손잡고 9층 뛰었다…""미친 세상"" 엄마의 생존 전쟁 [우크라전 3년-난민 인터뷰]",https:///n.news.naver.com/article/025/0003422585?ntype=RANKING,중립
"""현대차만큼 달라"" 노조 요구에...직장 문 닫아버린 현대제철 [굿모닝경제]",https:///n.news.naver.com/article/052/0002157583?ntype=RANKING,중립
러·북과 함께 반대표 던진 미국...달라진 UN 지형,https:///n.news.naver.com/article/052/0002157573?ntype=RANKING,중립
"[속보] 최상목 ""해제할 수 있는 그린벨트 총면적 17년 만에 확대""",https:///n.news.naver.com/article/052/0002157593?ntype=RANKING,중립
핵심 쟁점은 '김문기·국토부 협박'...난타전 예상,https:///n.news.naver.com/article/052/0002157555?ntype=RANKING,중립
이재명 선거법 사건 내일 결심...다음 달 선고 유력,https:///n.news.naver.com/article/052/0002157556?ntype=RANKING,중립
"[단독] ""잘못 짜깁기해"" ""빼주세요""… 김건희, '尹 맞춤 조사' 받고 '김영선 공천' 보답했나",https:///n.news.naver.com/article/469/0000850656?ntype=RANKING,중립
[단독] 尹 부부·당대표·공관위 모두 포섭 정황… 명태균의 공천 청탁 전모,https:///n.news.naver.com/article/469/0000850641?ntype=RANKING,중립
"사과에만 발라 먹나, 된장에도 섞는다... 요즘 대세 '땅콩버터'",https:///n.news.naver.com/article/469/0000850643?ntype=RANKING,중립
"트럼프 만나고 온 팀 쿡 “애플, 미국에 4년간 714조 원 투자하겠다”",https:///n.news.naver.com/article/469/0000850601?ntype=RANKING,중립
'알몸 행정실장' 구명 운동 나선 교감… 조직적 2차 가해 정황,https:///n.news.naver.com/article/469/0000850645?ntype=RANKING,중립
“이마트 이렇게 바꿔보죠”…신입사원 당찬 발표에 밥 안먹어도 배부르다는 회장님,https:///n.news.naver.com/article/009/0005449216?ntype=RANKING,중립
“홍장원 메모 가필은 박선원 필체” 추정 보도에…與 “사실이면 내란” 朴 “만난 적도 없다”,https:///n.news.naver.com/article/009/0005449211?ntype=RANKING,중립
“침대서 아무것도 안했는데”…하루 6천만원 벌었다 자랑하던 중국女 ‘논란’,https:///n.news.naver.com/article/009/0005449107?ntype=RANKING,중립
“현대차만큼 연봉 올려달라”...노조 무리한 요구에 결국 공장 닫아버린 이 회사,https:///n.news.naver.com/article/009/0005449161?ntype=RANKING,중립
"“명백한 불법 행위 선처 합의 없다”…법적 대응 나선 조권, 무슨일이",https:///n.news.naver.com/article/009/0005449173?ntype=RANKING,중립
“4대는 6만 천원→41만 천원”…주차비 대폭 올린 이유는? [잇슈 키워드],https:///n.news.naver.com/article/056/0011899369?ntype=RANKING,중립
"“승차권 29억 원어치 사고 99% 취소”…결국, 고발 조치 [잇슈 키워드]",https:///n.news.naver.com/article/056/0011899367?ntype=RANKING,중립
주거 지역 코앞에…수백 미터 거대 싱크홀 ‘아찔’ [잇슈 SNS],https:///n.news.naver.com/article/056/0011899347?ntype=RANKING,중립
“터미네이터 보는 줄”…사람처럼 근육 장착한 로봇 등장 [잇슈 키워드],https:///n.news.naver.com/article/056/0011899368?ntype=RANKING,중립
최상목 대행 “해제할 수 있는 그린벨트 총면적 17년 만에 확대”,https:///n.news.naver.com/article/056/0011899439?ntype=RANKING,중립
"권성동 ""헌재 尹 탄핵심판 결과, 수용할 수밖에 없어""",https:///n.news.naver.com/article/586/0000097954?ntype=RANKING,중립
"김현태 707단장, 피의자 신분으로 해외연수?…""추천"" vs ""확인 안돼""",https:///n.news.naver.com/article/586/0000097951?ntype=RANKING,중립
"[단독] 與, 이재명 지역화폐에 대응해 '전국 소상공인 페이백' 정책 유력 검토",https:///n.news.naver.com/article/586/0000097938?ntype=RANKING,중립
"'김성훈 구속영장' 3번 퇴짜 맞은 경찰, 서울고검에 심의 신청",https:///n.news.naver.com/article/586/0000097958?ntype=RANKING,중립
귀에서 '두근두근' 심장소리 들리면 '뇌 혈관 질환' 의심,https:///n.news.naver.com/article/586/0000097896?ntype=RANKING,중립
"""우려가 현실로""⋯삼부토건도 법정관리 신청 (종합)",https:///n.news.naver.com/article/031/0000911336?ntype=RANKING,중립
"""먼저 발 담근 GS건설"" vs ""진격의 삼성물산"" [현장]",https:///n.news.naver.com/article/031/0000911358?ntype=RANKING,중립
"""이 시뻘건 물 뭐야"" 대구 하천 '발칵'…경위 파악중",https:///n.news.naver.com/article/031/0000911338?ntype=RANKING,중립
"'삼프로' 만난 이재명 ""민주당 집권하면 코스피 3000 넘을 것""",https:///n.news.naver.com/article/031/0000911335?ntype=RANKING,중립
"'토끼' 이재명 밤낮 없이 뛰는데…'거북이' 국힘, 먼 산만 본다",https:///n.news.naver.com/article/031/0000911327?ntype=RANKING,중립
품절될까 덥석 구매한 할인율 90% 노스페이스 패딩 알고 보니,https:///n.news.naver.com/article/277/0005550849?ntype=RANKING,중립
"""갤S24 사면 차비 40만원 드려요""…단통법 폐지에 '성지' 떠들썩",https:///n.news.naver.com/article/277/0005551243?ntype=RANKING,중립
"""혹시 내가 다니는 헬스장도"" 국내 헬스장 12% 가격 표시제 안지켜",https:///n.news.naver.com/article/277/0005551216?ntype=RANKING,중립
"대출금리 5%대까지 올리고 예금금리는 '뚝'…은행들 ""어쩔 수 없다""",https:///n.news.naver.com/article/277/0005551241?ntype=RANKING,중립
또 조류 충돌 '아찔'…'로봇 매'까지 날려봤지만 소용없었다,https:///n.news.naver.com/article/277/0005550881?ntype=RANKING,중립
月 70만원씩 부으면 5000만원 준다는데…'안 할 이유가 없네' [일확연금 노후부자],https:///n.news.naver.com/article/015/0005098693?ntype=RANKING,중립
'김유정' 앞세워 잘나가는가 싶더니…한국 만만히 봤다가 '대위기',https:///n.news.naver.com/article/015/0005098684?ntype=RANKING,중립
"""故 오요안나, 1년간 무단결근 4번·지각 5번""…근태 기록 유출",https:///n.news.naver.com/article/015/0005098367?ntype=RANKING,중립
"백종원, 이번엔 '맥주' 논란…감귤 하나로 750캔 만들었다",https:///n.news.naver.com/article/015/0005098699?ntype=RANKING,중립
"""넷플릭스가 밉다""…원금도 못 건진 개미들 '눈물바다' [종목+]",https:///n.news.naver.com/article/015/0005098706?ntype=RANKING,중립
"불난 빌라에서 사람 구했는데…“현관문 수리비 물어내라”는 주민들, 왜?",https:///n.news.naver.com/article/016/0002433430?ntype=RANKING,중립
“한번 가면 200만원 우습지” 돈 없어도 피부과 ‘우르르’…의사들 난리났다,https:///n.news.naver.com/article/016/0002433392?ntype=RANKING,중립
유명 女배우 누구길래 “나 누군지 몰라?!”…승무원 ‘갑질’ 폭로 나왔다,https:///n.news.naver.com/article/016/0002433389?ntype=RANKING,중립
"“아무것도 안했는데, 하루 6000만원 벌어”…中 유명 인플루언서, 거센 ‘논란’에 해명했지만",https:///n.news.naver.com/article/016/0002433471?ntype=RANKING,중립
“안 그래도 장사 안 되는데” 자영업자 한 달 이자만 84만원…대출상환 유예 목소리,https:///n.news.naver.com/article/016/0002433431?ntype=RANKING,중립
"""제 부하들은 다 알고 있습니다""…계엄 당일을 기억한 '증인들'",https:///n.news.naver.com/article/437/0000431268?ntype=RANKING,중립
"김건희-명태균 통화 공개…""그냥 밀라고 했다. 잘 될 것""",https:///n.news.naver.com/article/437/0000431260?ntype=RANKING,중립
차장은 되고 원장은 안 되고? 고발당한 '국정원 CCTV 공개',https:///n.news.naver.com/article/437/0000431236?ntype=RANKING,중립
