title,link,sentiment
"아파트 빨리 계약하면 호구?…눈물의 할인 분양, 입주민은 분노 폭발",https:///n.news.naver.com/article/008/0005198115?ntype=RANKING,중립
"[속보]美, 주한미군 4500명 괌 등에 이전 배치 검토-WSJ",https:///n.news.naver.com/article/008/0005198119?ntype=RANKING,중립
"아들 결혼할 때 목돈 줬는데 연락 뚝…빚만 떠안은 아버지 ""서운해""",https:///n.news.naver.com/article/008/0005198137?ntype=RANKING,중립
초음파 사진 진실은?…손흥민 협박 여성 다녀간 병원 '압수수색',https:///n.news.naver.com/article/008/0005198168?ntype=RANKING,중립
"양치 후 '이것' 습관처럼 썼는데…""치아 건강 망친다"" 경고",https:///n.news.naver.com/article/008/0005198167?ntype=RANKING,중립
"이준석 '단일화 거부' 선언에 김문수 측 당황 ""전향적 자세 보여달라""",https:///n.news.naver.com/article/214/0001425807?ntype=RANKING,중립
"함익병 ""50대 이상은 룸살롱 다 간다""‥이준석 ""개인 의견일 뿐""",https:///n.news.naver.com/article/214/0001425816?ntype=RANKING,중립
발송비만 370억 원‥봉투째 쓰레기통에?,https:///n.news.naver.com/article/214/0001425902?ntype=RANKING,중립
"""하버드대 유학생 등록 권한 박탈""‥도 넘은 탄압",https:///n.news.naver.com/article/214/0001425874?ntype=RANKING,중립
"""교사가 '좋아요' 눌러도 괴롭힌 정당인데""‥국힘 '교육특보' 문자 일파만파",https:///n.news.naver.com/article/214/0001425826?ntype=RANKING,중립
‘물이 무섭다’던 정제씨는 왜 바다를 헤엄치다 숨졌나,https:///n.news.naver.com/article/056/0011957016?ntype=RANKING,중립
“웃돈 수억 붙는 한강뷰 내주라니”…재건축 앞둔 잠실 아파트에 무슨 일이? [잇슈 머니],https:///n.news.naver.com/article/056/0011957049?ntype=RANKING,중립
경찰 다가오자 반으로 ‘쩍’…개조 차량의  황당 도주극 [잇슈 SNS],https:///n.news.naver.com/article/056/0011957061?ntype=RANKING,중립
"“미 정부, 주한미군 4천5백명 괌 등 다른 지역으로 이전 검토”",https:///n.news.naver.com/article/056/0011957025?ntype=RANKING,중립
"미국 정부, 하버드대 외국인 등록 금지…“불법 조치” 반발",https:///n.news.naver.com/article/056/0011957026?ntype=RANKING,중립
"""다 짓지도 않았는데 70억에 팔렸다""…50억 넘는 곳도 수두룩 [돈앤톡]",https:///n.news.naver.com/article/015/0005135531?ntype=RANKING,중립
루머인 줄 알았는데…'서울대 출신' 엘리트 뮤지션의 몰락,https:///n.news.naver.com/article/015/0005135547?ntype=RANKING,중립
"'내년부터 입석 비행기 뜬다' 소문에…""노예선이냐"" 비난 폭발 [영상]",https:///n.news.naver.com/article/015/0005135549?ntype=RANKING,중립
입장료만 '130만원'…'디즈니 잡겠다' 10조 투자했는데,https:///n.news.naver.com/article/015/0005135541?ntype=RANKING,중립
"요즘 누가 입어요…1020 여성들, 돌변하더니 결국",https:///n.news.naver.com/article/015/0005135388?ntype=RANKING,중립
"'손흥민 협박' 일당 구속송치…경찰, 병원 압수수색",https:///n.news.naver.com/article/422/0000743020?ntype=RANKING,중립
"이재명·이준석, 盧 묘역 참배…김문수 조찬기도회 참석",https:///n.news.naver.com/article/422/0000743072?ntype=RANKING,중립
"""주한미군 4천500명 이전 검토…트럼프엔 보고 전""",https:///n.news.naver.com/article/422/0000743103?ntype=RANKING,중립
"[속보] 국방부 ""주한미군 철수 관련 한미 논의사항 전혀 없어""",https:///n.news.naver.com/article/422/0000743110?ntype=RANKING,중립
"가정폭력 남편, 경찰 3명에 흉기 난동…본인도 자해",https:///n.news.naver.com/article/422/0000743094?ntype=RANKING,중립
"유시민 ""이재명의 호텔 경제학? 대학원 수준 공부 없이 소화하기 어려워""",https:///n.news.naver.com/article/088/0000949361?ntype=RANKING,중립
"""美, 주한미군 4500명 인도태평양 다른 지역으로 이전 검토""",https:///n.news.naver.com/article/088/0000949374?ntype=RANKING,중립
"김민수 ""이재명, 경제쪽으로 무능…지지율 역전 어려운 일 아냐""[일타뉴스]",https:///n.news.naver.com/article/088/0000949362?ntype=RANKING,중립
"트럼프 정부, 하버드대 '유학생 등록 자격' 박탈…대학측 ""불법""",https:///n.news.naver.com/article/088/0000949376?ntype=RANKING,중립
"김문수, 李 겨냥 ""감옥에선 방탄조끼·방탄유리 필요 없어""",https:///n.news.naver.com/article/088/0000949355?ntype=RANKING,중립
바비킴 공연 관객 달랑 4명… “불쾌하다” 비판 쏟아진 이유,https:///n.news.naver.com/article/023/0003906696?ntype=RANKING,중립
"이재명, 50% 넘긴 후 이슈 주도 못해… 김문수·이준석 반사이익",https:///n.news.naver.com/article/023/0003906890?ntype=RANKING,중립
"손흥민 생애 첫 우승 기념사진에 배우 박서준 등장, 왜?",https:///n.news.naver.com/article/023/0003906697?ntype=RANKING,중립
‘커피 원가 120원’ ‘호텔경제론’ 역풍… 이재명 지지율 주춤,https:///n.news.naver.com/article/023/0003906878?ntype=RANKING,중립
[단독] 검찰이 기록 확보하자 말바꿔… 한치 앞도 못 내다보는 건진법사,https:///n.news.naver.com/article/023/0003906896?ntype=RANKING,중립
"범보수 결집? '부동층' 감소...이재명, 중도층 '상승세'",https:///n.news.naver.com/article/052/0002196753?ntype=RANKING,중립
"""미, 주한미군 4천500명 이전 검토""...새 정부 출범 앞두고 파장",https:///n.news.naver.com/article/052/0002196786?ntype=RANKING,중립
가정폭력 신고현장서 '흉기 난동'...경찰관 3명 다쳐,https:///n.news.naver.com/article/052/0002196745?ntype=RANKING,중립
오늘 '사회' 2차 TV토론회...몸풀기 끝난 후보들의 진검승부,https:///n.news.naver.com/article/052/0002196727?ntype=RANKING,중립
'시흥 살인' 차철남 신상 공개...사이코패스 검사도,https:///n.news.naver.com/article/052/0002196746?ntype=RANKING,중립
"""지귀연 룸살롱 삼겹살 AI사진 올려""…민주, 국힘 박수영 고발",https:///n.news.naver.com/article/437/0000441815?ntype=RANKING,중립
다 떠날때 홀로 잔류…'손흥민 우승 서사' 영국도 난리났다,https:///n.news.naver.com/article/437/0000441860?ntype=RANKING,중립
"WSJ ""주한미군 4500명 철수 검토""…미 국방부 ""발표할 것 없다""",https:///n.news.naver.com/article/437/0000441883?ntype=RANKING,중립
"[돌비뉴스] '김문수' 외쳐달랬는데 ""한동훈!""…멋쩍은 웃음만",https:///n.news.naver.com/article/437/0000441855?ntype=RANKING,중립
단순 합산하면 이재명과 0.1%p 차이…양자 구도는 또 '딴판',https:///n.news.naver.com/article/437/0000441829?ntype=RANKING,중립
"""美, 주한미군 4천500명을 괌 등 인태 다른 지역으로 이전 검토""(종합)",https:///n.news.naver.com/article/001/0015406170?ntype=RANKING,중립
"북 ""구축함 사고 책임자 죄과 절대 무마못해…파손 심하진 않아""",https:///n.news.naver.com/article/001/0015406223?ntype=RANKING,중립
가정폭력 신고 현장서 경찰 3명에 칼부림…피의자는 자해(종합),https:///n.news.naver.com/article/001/0015406128?ntype=RANKING,중립
"美국토안보장관 ""하버드 외 다른 대학도 외국인 학생 등록금지 검토""(종합)",https:///n.news.naver.com/article/001/0015406252?ntype=RANKING,중립
"개혁신당 함익병 ""내 또래 룸살롱 안가본 사람 없다"" 발언 논란",https:///n.news.naver.com/article/001/0015406066?ntype=RANKING,중립
배우 박혁권 “밥줄 끊겨도 이재명”…제주서 지지연설 중 울컥,https:///n.news.naver.com/article/028/0002747174?ntype=RANKING,중립
"“김문수? 맘에 안 든다, 그렇다고 이재명 우예 믿노”…혼돈의 대구",https:///n.news.naver.com/article/028/0002747285?ntype=RANKING,중립
‘얼음! 시간 내 못 가면 어차피 죽어’ [그림판],https:///n.news.naver.com/article/028/0002747262?ntype=RANKING,중립
"김문수, ‘40대 총리’ 카드로 단일화 제안…이준석 “개혁신당 끝까지 간다”",https:///n.news.naver.com/article/028/0002747247?ntype=RANKING,중립
"WSJ “미국, 주한미군 4500명 철수 검토…괌 등으로 이전 배치”",https:///n.news.naver.com/article/028/0002747295?ntype=RANKING,중립
"이재명 48.1%, 김문수 38.6%, 이준석 9.4%",https:///n.news.naver.com/article/055/0001260402?ntype=RANKING,중립
"""이 가격 진짜냐"" 온라인 확산…'주문 30만 건' 폭주했다",https:///n.news.naver.com/article/055/0001260426?ntype=RANKING,중립
"""연예인 얼굴을 음란물에…"" 붙잡힌 운영자 충격의 정체",https:///n.news.naver.com/article/055/0001260424?ntype=RANKING,중립
"""살려주세요""  다급한 신고…출동한 경찰 3명에 칼부림",https:///n.news.naver.com/article/055/0001260407?ntype=RANKING,중립
