title,link,sentiment
‘관세 패닉’ 프리마켓서 삼성전자·SK하이닉스 등 대형주 줄하락,https:///n.news.naver.com/article/366/0001067242?ntype=RANKING,중립
"[부동산폴] 전문가 100% “서울 집값, 당분간 오른다… 강남·용산 ‘강세’ 전망”",https:///n.news.naver.com/article/366/0001067222?ntype=RANKING,중립
"""이러다 선거 완패할 수도""… 트럼프 관세 정책에 공화당 내 우려 확산",https:///n.news.naver.com/article/366/0001067237?ntype=RANKING,중립
大法 “암 2개 걸린 경우 첫 발생 기준으로 보험금 지급한다고 보험사가 설명해야”,https:///n.news.naver.com/article/366/0001067227?ntype=RANKING,중립
"현대백화점 ‘효자 계열사’ 지누스, 트럼프 관세 수혜주에서 피해주로",https:///n.news.naver.com/article/366/0001067234?ntype=RANKING,중립
"""잠을 자? 침 핥아"" 구타에 고문…'질식사'로 둔갑한 윤일병 죽음[뉴스속오늘]",https:///n.news.naver.com/article/008/0005176568?ntype=RANKING,중립
"미국 시민권받고 곧바로 국적회복 신청…법원 ""병역기피 의도 없다""",https:///n.news.naver.com/article/008/0005176572?ntype=RANKING,중립
"산불에 8일 못 씻은 할머니들, '목욕탕' 모셔갔더니…[남기자의 체헐리즘]",https:///n.news.naver.com/article/008/0005176547?ntype=RANKING,중립
"尹 탄핵, 불확실→확실성으로?…리더십 공백 韓, 이제는 '경제의 시간'",https:///n.news.naver.com/article/008/0005176556?ntype=RANKING,중립
5년새 109개 지뢰 찾았다…기네스 오른 1㎏의 '작은 영웅',https:///n.news.naver.com/article/008/0005176580?ntype=RANKING,중립
"“이젠 밤에 못 씻어요”…일본 온천, 당일치기 금지한 이유",https:///n.news.naver.com/article/081/0003531167?ntype=RANKING,중립
미얀마 지진 구조에 ‘바퀴벌레 10마리’ 파견한 싱가포르(영상),https:///n.news.naver.com/article/081/0003531173?ntype=RANKING,중립
아내 불륜 현장 덮쳐 촬영한 남편 ‘징역형’… 처가·자녀에 영상 뿌렸다가,https:///n.news.naver.com/article/081/0003531251?ntype=RANKING,중립
러 폭격에 젤렌스키 ‘SOS’ 외쳐...그러나 트럼프의 선택은 ‘골프’,https:///n.news.naver.com/article/081/0003531253?ntype=RANKING,중립
“살려주세요! 삼촌이…” 소녀 4명에 흉기 휘두른 남성 총격 제압한 美경찰,https:///n.news.naver.com/article/081/0003531254?ntype=RANKING,중립
"“끝날 때가 됐나봐” “시련은 이겨내야 하고”…이혼 지연 황재균, 의미심장 글 ‘눈길’",https:///n.news.naver.com/article/009/0005471716?ntype=RANKING,중립
호남 “이재명 뿐” 영남 “이재명은 안돼”…행정수도 충청권이 화두,https:///n.news.naver.com/article/009/0005471714?ntype=RANKING,중립
